ENSG00000162572	78	0	78
ENSG00000131584	799	31	792
ENSG00000169972	202	91	246
ENSG00000127054	1914	80	1945
ENSG00000240731	43	8	35
ENSG00000224051	408	4	404
ENSG00000169962	8	33	0
ENSG00000107404	3079	44	3060
ENSG00000162576	513	506	7
ENSG00000175756	1542	6	1536
ENSG00000223663	0	0	0
ENSG00000221978	3946	35	3911
ENSG00000224870	182	234	188
ENSG00000242485	758	28	970
ENSG00000264293	0	0	0
ENSG00000272455	36	1	36
ENSG00000235098	3	0	3
ENSG00000225905	0	0	0
ENSG00000205116	0	0	0
ENSG00000225285	44	2	42
ENSG00000179403	1475	9	1466
ENSG00000215915	15	0	15
ENSG00000160072	508	4	504
ENSG00000197785	388	1	387
ENSG00000205090	1	1	0
ENSG00000160075	1708	26	1682
ENSG00000215791	0	0	0
ENSG00000215014	5	0	5
ENSG00000236684	0	0	0
ENSG00000228594	57	0	57
ENSG00000272106	89	11	98
ENSG00000197530	808	22	806
ENSG00000189409	0	0	0
ENSG00000248333	434	4	430
ENSG00000272004	0	29	0
ENSG00000189339	654	4	679
ENSG00000269737	16	15	1
ENSG00000269227	6	6	0
ENSG00000215914	0	0	0
ENSG00000008128	100	0	100
ENSG00000268575	52	0	66
ENSG00000227775	45	61	0
ENSG00000215790	23	0	25
ENSG00000008130	1727	12	1715
ENSG00000078369	10574	79	10495
ENSG00000231050	4	0	4
ENSG00000169885	2	0	2
ENSG00000178821	57	1	56
ENSG00000142609	0	0	0
ENSG00000233542	0	0	0
ENSG00000187730	0	0	0
ENSG00000226969	0	0	0
ENSG00000067606	809	29	1298
ENSG00000271806	8	102	0
ENSG00000182873	152	152	6
ENSG00000162585	578	427	624
ENSG00000269554	0	54	2
ENSG00000203301	6	6	0
ENSG00000243558	0	0	0
ENSG00000234396	1	1	0
ENSG00000157933	770	6	764
ENSG00000116151	57	0	83
ENSG00000272161	0	0	0
ENSG00000269753	5	5	0
ENSG00000269896	27	0	27
ENSG00000238240	0	0	0
ENSG00000272420	3	0	3
ENSG00000271921	0	0	0
ENSG00000271847	1	0	1
ENSG00000178642	0	26	0
ENSG00000157916	2688	202	2884
ENSG00000157911	287	251	434
ENSG00000149527	144	1	143
ENSG00000224387	0	0	0
ENSG00000229393	2	0	2
ENSG00000157881	436	1	435
ENSG00000197921	0	0	0
ENSG00000272449	55	7	48
ENSG00000238164	1094	315	1403
ENSG00000157873	3415	370	3669
ENSG00000225931	7	2	5
ENSG00000228037	25	1	24
ENSG00000157870	2099	70	2599
ENSG00000142606	68	510	128
ENSG00000237058	0	2	0
ENSG00000215912	29	0	31
ENSG00000233234	0	0	0
ENSG00000231630	0	0	0
ENSG00000169717	0	0	0
ENSG00000177133	226	1	225
ENSG00000256761	0	0	0
ENSG00000142611	787	10	777
ENSG00000226286	0	0	0
ENSG00000272235	4	0	4
ENSG00000130762	2717	14	2703
ENSG00000272088	14	0	14
ENSG00000162591	1178	8	1170
ENSG00000207776	0	0	0
ENSG00000238260	5	0	5
ENSG00000158109	1403	2	1401
ENSG00000116213	406	2	404
ENSG00000078900	14	7	8
ENSG00000227589	0	0	0
ENSG00000235131	0	0	0
ENSG00000227372	447	2	446
ENSG00000162592	0	0	0
ENSG00000235169	13	0	13
ENSG00000130764	988	12	1046
ENSG00000266075	1	0	1
ENSG00000272153	22	91	1
ENSG00000116198	508	6	502
ENSG00000169598	144	0	144
ENSG00000264428	0	0	0
ENSG00000198912	512	7	505
ENSG00000236423	11	0	11
ENSG00000233304	0	0	0
ENSG00000226374	0	0	0
ENSG00000229280	0	0	0
ENSG00000235054	0	0	0
ENSG00000227169	0	0	0
ENSG00000232596	0	0	0
ENSG00000196581	1	0	1
ENSG00000231510	0	0	0
ENSG00000260972	0	0	0
ENSG00000264341	0	0	0
ENSG00000236948	0	0	0
ENSG00000216045	0	0	0
ENSG00000264101	0	0	0
ENSG00000131697	313	3	310
ENSG00000266687	0	0	0
ENSG00000069424	182	0	191
ENSG00000268332	0	9	0
ENSG00000116254	23	0	23
ENSG00000116251	4186	50	4164
ENSG00000226944	17	0	23
ENSG00000158286	950	45	977
ENSG00000116237	2108	135	2011
ENSG00000225077	9	0	9
ENSG00000173673	0	0	0
ENSG00000158292	294	4	290
ENSG00000097021	741	8	743
ENSG00000271746	0	7	3
ENSG00000069812	57	0	57
ENSG00000187017	380	23	379
ENSG00000265392	0	0	0
ENSG00000231868	0	1	0
ENSG00000215788	114	3	132
ENSG00000171680	349	2	347
ENSG00000162408	339	4	335
ENSG00000253022	0	0	0
ENSG00000229519	2	2	0
ENSG00000173662	1	1	0
ENSG00000204859	341	12	329
ENSG00000162413	830	3	827
ENSG00000116273	575	1	574
ENSG00000041988	218	474	219
ENSG00000007923	648	17	1106
ENSG00000228750	0	0	0
ENSG00000239166	0	0	0
ENSG00000237436	3	0	3
ENSG00000171735	474	10	464
ENSG00000227950	0	0	0
ENSG00000237365	0	0	0
ENSG00000207056	0	0	0
ENSG00000237402	0	0	0
ENSG00000237728	0	0	0
ENSG00000225126	0	0	0
ENSG00000270171	0	0	0
ENSG00000270035	0	0	0
ENSG00000269978	0	0	0
ENSG00000049245	2913	23	2890
ENSG00000269925	10	0	10
ENSG00000049246	389	2	510
ENSG00000236266	9	27	0
ENSG00000049247	4	106	3
ENSG00000049249	8	0	8
ENSG00000270330	0	0	0
ENSG00000116288	2885	46	2839
ENSG00000200344	2	2	0
ENSG00000116285	4613	40	4573
ENSG00000238290	6	0	6
ENSG00000232848	1	0	1
ENSG00000229305	0	0	0
ENSG00000200975	0	0	0
ENSG00000227634	1	1	0
ENSG00000233645	0	0	0
ENSG00000265414	0	0	0
ENSG00000251977	0	0	0
ENSG00000162426	1	0	1
ENSG00000252254	0	0	0
ENSG00000142599	2109	9	2100
ENSG00000232912	1	0	1
ENSG00000221083	0	0	0
ENSG00000270282	0	0	0
ENSG00000234619	3	2	1
ENSG00000224315	3	0	3
ENSG00000222511	0	0	0
ENSG00000226545	0	0	0
ENSG00000228423	4	0	4
ENSG00000229716	0	0	0
ENSG00000074800	42062	343	41724
ENSG00000236269	8	0	8
ENSG00000230679	0	5	0
ENSG00000201725	0	0	0
ENSG00000238249	5	0	5
ENSG00000232208	0	0	0
ENSG00000232663	0	0	0
ENSG00000131686	0	0	0
ENSG00000265141	0	0	0
ENSG00000197241	0	0	0
ENSG00000142583	23	0	23
ENSG00000252404	0	0	0
ENSG00000180758	405	1	404
ENSG00000207865	6	0	6
ENSG00000228526	2	13	2
ENSG00000234546	27	0	40
ENSG00000049239	1789	10	1779
ENSG00000252841	0	0	0
ENSG00000171621	517	2	515
ENSG00000252956	0	0	0
ENSG00000235263	0	0	0
ENSG00000171612	84	0	84
ENSG00000231181	8	0	8
ENSG00000188807	168	0	168
ENSG00000171608	125	215	124
ENSG00000179840	0	0	0
ENSG00000233268	0	0	0
ENSG00000231789	11	0	11
ENSG00000171603	5792	77	5929
ENSG00000271264	0	0	0
ENSG00000178585	1257	7	1540
ENSG00000223989	0	289	1
ENSG00000162441	535	5	530
ENSG00000228150	2	1	1
ENSG00000173614	236	2	234
ENSG00000202415	4	0	4
ENSG00000265521	0	0	0
ENSG00000241326	0	0	0
ENSG00000162444	7	0	7
ENSG00000225786	0	0	0
ENSG00000130939	1709	10	1699
ENSG00000224340	1	1	0
ENSG00000233623	1	0	1
ENSG00000201746	2	0	2
ENSG00000054523	1901	14	1887
ENSG00000264881	0	0	0
ENSG00000199562	3	0	3
ENSG00000264501	0	0	0
ENSG00000265945	7	0	7
ENSG00000142657	4826	35	4791
ENSG00000271989	0	1	1
ENSG00000251503	0	0	0
ENSG00000175279	71	1	70
ENSG00000241563	11	10	1
ENSG00000160049	1323	14	1480
ENSG00000203469	0	99	1
ENSG00000142655	536	71	536
ENSG00000243267	2	0	2
ENSG00000130940	763	10	1309
ENSG00000272078	31	585	2
ENSG00000225158	0	0	0
ENSG00000175262	2	0	2
ENSG00000215785	0	0	0
ENSG00000264181	0	0	0
ENSG00000207213	0	0	0
ENSG00000120948	2546	36	2510
ENSG00000009724	72	94	0
ENSG00000271895	96	1	117
ENSG00000116649	510	0	510
ENSG00000171824	1174	10	1441
ENSG00000226849	5	268	1
ENSG00000230337	2	11	4
ENSG00000198793	790	3	799
ENSG00000225602	0	12	0
ENSG00000253086	0	0	0
ENSG00000271794	0	0	0
ENSG00000171819	1	1	0
ENSG00000207451	0	0	0
ENSG00000238173	2	0	2
ENSG00000120942	213	0	213
ENSG00000238199	1	1	0
ENSG00000224338	0	0	0
ENSG00000204624	0	0	0
ENSG00000235643	1	1	0
ENSG00000116661	1606	24	1647
ENSG00000132879	583	57	591
ENSG00000116663	345	4	341
ENSG00000116670	240	2	238
ENSG00000162490	0	0	0
ENSG00000177674	223	2	221
ENSG00000215910	2	515	10
ENSG00000177553	0	1	0
ENSG00000177000	1882	30	2375
ENSG00000011021	672	4	669
ENSG00000242349	10	0	22
ENSG00000175206	3	15	0
ENSG00000120937	2	0	2
ENSG00000224904	0	0	0
ENSG00000199347	2	0	2
ENSG00000201801	0	0	0
ENSG00000116685	1628	7	1621
ENSG00000083444	2405	18	2387
ENSG00000116688	2777	11	2766
ENSG00000270914	0	0	0
ENSG00000116691	297	2	295
ENSG00000202461	0	0	0
ENSG00000243539	0	0	0
ENSG00000120949	0	0	0
ENSG00000201135	0	0	0
ENSG00000227875	1	1	0
ENSG00000028137	1227	7	1220
ENSG00000263676	0	0	0
ENSG00000225196	0	0	0
ENSG00000252969	0	0	0
ENSG00000048707	2524	25	2499
ENSG00000239149	3	0	3
ENSG00000229484	2	0	2
ENSG00000162496	3968	35	3933
ENSG00000221340	20	0	20
ENSG00000272482	17	2	15
ENSG00000204518	0	0	0
ENSG00000226166	0	0	0
ENSG00000188984	0	0	0
ENSG00000238771	0	0	0
ENSG00000157330	0	0	0
ENSG00000116726	3	0	3
ENSG00000116721	0	0	0
ENSG00000228338	0	0	0
ENSG00000204513	0	0	0
ENSG00000231103	0	0	0
ENSG00000179172	4	0	4
ENSG00000120952	2	0	2
ENSG00000243073	0	0	0
ENSG00000187545	0	0	0
ENSG00000204510	0	0	0
ENSG00000207434	0	0	0
ENSG00000234064	0	0	0
ENSG00000232423	0	0	0
ENSG00000250894	0	0	0
ENSG00000204508	0	0	0
ENSG00000239810	0	0	0
ENSG00000270601	0	0	0
ENSG00000250113	0	0	0
ENSG00000204505	0	0	0
ENSG00000233336	0	0	0
ENSG00000229978	0	0	0
ENSG00000236179	0	0	0
ENSG00000179412	0	0	0
ENSG00000224199	0	0	0
ENSG00000229571	0	0	0
ENSG00000204503	0	0	0
ENSG00000233394	0	0	0
ENSG00000204502	0	0	0
ENSG00000231219	0	0	0
ENSG00000207511	0	0	0
ENSG00000182330	0	0	0
ENSG00000237700	0	0	0
ENSG00000204501	0	0	0
ENSG00000228229	0	0	0
ENSG00000204495	0	0	0
ENSG00000204491	0	0	0
ENSG00000204488	0	0	0
ENSG00000204486	0	0	0
ENSG00000204485	0	0	0
ENSG00000224581	0	0	0
ENSG00000157358	0	0	0
ENSG00000204481	0	0	0
ENSG00000204480	0	0	0
ENSG00000204479	0	0	0
ENSG00000204478	0	0	0
ENSG00000162494	1	0	1
ENSG00000259961	0	0	0
ENSG00000215909	0	0	0
ENSG00000162493	1	0	1
ENSG00000222952	0	0	0
ENSG00000266358	0	0	0
ENSG00000237445	0	0	0
ENSG00000253085	0	0	0
ENSG00000116731	829	7	822
ENSG00000252151	0	0	0
ENSG00000231606	0	0	0
ENSG00000234593	0	0	0
ENSG00000189337	137	284	61
ENSG00000235829	0	0	0
ENSG00000175147	65	2	271
ENSG00000171729	850	18	832
ENSG00000204464	3	3	0
ENSG00000215720	4	4	0
ENSG00000142621	36	9	34
ENSG00000233485	0	6	1
ENSG00000236045	2	0	2
ENSG00000228140	23	2	21
ENSG00000142634	8560	87	8473
ENSG00000162438	5	3	2
ENSG00000142615	1	1	0
ENSG00000215704	7	7	0
ENSG00000132906	287	0	287
ENSG00000116138	596	170	515
ENSG00000251866	0	0	0
ENSG00000272510	0	6	5
ENSG00000116771	465	4	539
ENSG00000237301	2	2	0
ENSG00000235084	0	0	0
ENSG00000252417	0	0	0
ENSG00000236500	0	0	0
ENSG00000197312	903	2	901
ENSG00000215695	0	0	0
ENSG00000271742	0	0	0
ENSG00000116786	958	2	1035
ENSG00000264048	0	0	0
ENSG00000237938	20	99	2
ENSG00000162461	32	0	40
ENSG00000224459	4	10	0
ENSG00000162460	147	3	144
ENSG00000162458	4544	14	4530
ENSG00000224321	3	1	2
ENSG00000233954	44	0	44
ENSG00000178715	21	1	20
ENSG00000179743	64	6	60
ENSG00000065526	2056	17	2041
ENSG00000238818	1	0	1
ENSG00000270620	0	0	0
ENSG00000116809	330	3	327
ENSG00000234607	0	0	0
ENSG00000231353	0	0	0
ENSG00000224966	0	0	0
ENSG00000183888	0	0	0
ENSG00000233078	0	0	0
ENSG00000173641	0	0	0
ENSG00000186510	0	0	0
ENSG00000232456	1	0	1
ENSG00000184908	4	0	4
ENSG00000185519	26	0	26
ENSG00000142627	10016	74	9942
ENSG00000227959	60	5	55
ENSG00000224621	75	0	75
ENSG00000142632	174	1	196
ENSG00000234166	0	23	0
ENSG00000237276	18	0	18
ENSG00000204377	9	0	9
ENSG00000132881	39	0	39
ENSG00000233929	13	0	13
ENSG00000037637	760	8	752
ENSG00000055070	1976	15	2770
ENSG00000226457	2	1	1
ENSG00000187144	0	807	2
ENSG00000157191	1084	15	1069
ENSG00000226029	21	13	15
ENSG00000080947	21	2	26
ENSG00000206652	0	0	0
ENSG00000261135	1	0	1
ENSG00000224174	0	0	0
ENSG00000233421	0	0	0
ENSG00000268674	0	0	0
ENSG00000225710	0	0	0
ENSG00000266584	0	0	0
ENSG00000219481	409	3	406
ENSG00000271732	1	1	0
ENSG00000215908	461	4	457
ENSG00000186301	114	1	113
ENSG00000207513	0	0	0
ENSG00000237847	0	0	0
ENSG00000264742	0	0	0
ENSG00000236698	14	0	14
ENSG00000268869	20	0	20
ENSG00000268991	0	0	0
ENSG00000058453	290	0	290
ENSG00000207389	0	0	0
ENSG00000227684	0	0	0
ENSG00000186715	83	6	77
ENSG00000223643	0	0	0
ENSG00000230239	0	0	0
ENSG00000263811	0	0	0
ENSG00000228549	2	2	0
ENSG00000238142	13	0	22
ENSG00000235241	2	11	0
ENSG00000207005	0	0	0
ENSG00000272426	0	0	0
ENSG00000117122	35	0	35
ENSG00000226526	0	118	0
ENSG00000159363	2534	5	2647
ENSG00000117118	2061	9	2052
ENSG00000117115	891	14	877
ENSG00000252180	0	0	0
ENSG00000204362	1	0	1
ENSG00000142623	3708	25	3683
ENSG00000142619	22	0	22
ENSG00000266634	0	0	0
ENSG00000159339	0	0	0
ENSG00000269468	0	0	0
ENSG00000256049	0	0	0
ENSG00000179051	2307	22	2561
ENSG00000227751	0	274	2
ENSG00000266727	0	0	0
ENSG00000239020	0	0	0
ENSG00000074964	2153	8	2145
ENSG00000236648	0	0	0
ENSG00000117148	117	1	116
ENSG00000261781	0	0	0
ENSG00000117154	4	0	4
ENSG00000230035	0	0	0
ENSG00000225387	0	0	0
ENSG00000179023	338	7	331
ENSG00000235282	0	0	0
ENSG00000225478	0	0	0
ENSG00000009709	1	0	1
ENSG00000179002	0	0	0
ENSG00000255275	0	0	0
ENSG00000159423	182	1	181
ENSG00000265606	0	0	0
ENSG00000221662	0	0	0
ENSG00000169991	481	0	481
ENSG00000272084	10	0	10
ENSG00000127481	6347	32	6315
ENSG00000266098	2	0	2
ENSG00000230424	0	84	7
ENSG00000127463	1551	45	1597
ENSG00000053372	959	18	941
ENSG00000211454	163	0	163
ENSG00000162482	647	5	642
ENSG00000270728	49	49	0
ENSG00000053371	2117	15	2102
ENSG00000200403	0	0	0
ENSG00000040487	214	2	212
ENSG00000265192	0	0	0
ENSG00000077549	5469	57	5412
ENSG00000240490	0	0	0
ENSG00000201609	0	0	0
ENSG00000239027	0	0	0
ENSG00000235185	0	0	0
ENSG00000270136	0	0	0
ENSG00000173436	399	0	399
ENSG00000226396	51	0	51
ENSG00000158747	1878	15	1863
ENSG00000158748	4	0	4
ENSG00000162542	1009	6	1003
ENSG00000178828	1560	11	1882
ENSG00000235434	0	332	1
ENSG00000169914	1411	15	1396
ENSG00000188784	2	2	0
ENSG00000242688	0	0	0
ENSG00000188257	4	0	4
ENSG00000127472	0	0	0
ENSG00000117215	0	0	0
ENSG00000158786	25	1	24
ENSG00000227066	8	0	8
ENSG00000187980	0	0	0
ENSG00000225986	2	0	2
ENSG00000162543	172	0	172
ENSG00000228105	0	0	0
ENSG00000158816	4	0	4
ENSG00000226664	0	0	0
ENSG00000236963	1	0	1
ENSG00000226487	0	0	0
ENSG00000162545	4367	57	4310
ENSG00000090432	737	2	735
ENSG00000215520	0	0	0
ENSG00000183114	0	0	0
ENSG00000158825	1655	7	1648
ENSG00000158828	343	84	1082
ENSG00000117242	49	578	118
ENSG00000257033	0	0	0
ENSG00000244038	6114	31	6083
ENSG00000117245	2	0	2
ENSG00000235432	0	0	0
ENSG00000189410	35	0	35
ENSG00000233069	0	0	0
ENSG00000127483	2406	29	2731
ENSG00000203394	0	352	2
ENSG00000075151	2399	33	2366
ENSG00000251914	0	0	0
ENSG00000221808	0	0	0
ENSG00000233072	7	0	7
ENSG00000236073	0	0	0
ENSG00000235112	2	2	0
ENSG00000266867	4	0	4
ENSG00000117298	5401	33	5386
ENSG00000236936	14	10	4
ENSG00000231105	23	14	27
ENSG00000236216	1	0	1
ENSG00000228823	0	0	0
ENSG00000236009	0	0	0
ENSG00000227001	7	0	7
ENSG00000187952	0	0	0
ENSG00000186543	0	0	0
ENSG00000142794	128	0	128
ENSG00000176378	0	0	0
ENSG00000162551	1	0	1
ENSG00000233431	0	0	0
ENSG00000221781	0	0	0
ENSG00000076864	710	2	708
ENSG00000090686	2218	36	2182
ENSG00000231978	0	0	0
ENSG00000187942	30	4452	24
ENSG00000142798	12213	61	16598
ENSG00000232037	4	3	1
ENSG00000219073	25	7	18
ENSG00000264385	0	0	0
ENSG00000263991	0	0	0
ENSG00000201919	1	1	0
ENSG00000142789	96	3	93
ENSG00000263582	0	0	0
ENSG00000263929	0	0	0
ENSG00000201273	0	0	0
ENSG00000228397	3	0	3
ENSG00000218510	79	0	79
ENSG00000070831	3608	34	3574
ENSG00000230068	11	0	11
ENSG00000271428	2	2	0
ENSG00000271840	7	0	7
ENSG00000162552	20	1	19
ENSG00000266564	0	0	0
ENSG00000234397	1	0	1
ENSG00000184677	672	4	668
ENSG00000237200	5	0	5
ENSG00000070886	97	3	94
ENSG00000173372	0	0	0
ENSG00000159189	0	0	0
ENSG00000173369	0	0	0
ENSG00000133216	738	8	745
ENSG00000265422	0	0	0
ENSG00000216157	0	0	0
ENSG00000225952	0	0	0
ENSG00000264014	0	15	0
ENSG00000272796	38	0	38
ENSG00000215906	0	0	0
ENSG00000227868	0	0	0
ENSG00000004487	2754	75	2679
ENSG00000240553	1	1	0
ENSG00000263793	0	0	0
ENSG00000266802	0	0	0
ENSG00000169641	1705	21	1684
ENSG00000229010	3	3	0
ENSG00000206935	2	2	0
ENSG00000252578	0	0	0
ENSG00000179546	171	0	171
ENSG00000215381	2	0	2
ENSG00000261326	169	1	168
ENSG00000125944	2452	36	2416
ENSG00000125945	300	19	294
ENSG00000249087	176	2	187
ENSG00000201405	0	0	0
ENSG00000271420	0	0	0
ENSG00000204219	379	3	376
ENSG00000232482	5	5	0
ENSG00000088280	228	0	228
ENSG00000007968	248	0	248
ENSG00000235052	4	0	4
ENSG00000117318	865	2	863
ENSG00000197880	1	0	1
ENSG00000229239	0	0	0
ENSG00000142676	23328	936	22392
ENSG00000203589	1	1	0
ENSG00000244609	0	0	0
ENSG00000011007	926	47	1086
ENSG00000236810	2	180	29
ENSG00000057757	859	12	847
ENSG00000011009	1174	10	1164
ENSG00000117308	4431	19	4412
ENSG00000117305	2211	7	2204
ENSG00000179163	1195	2	1193
ENSG00000188822	1	0	1
ENSG00000264347	0	0	0
ENSG00000238538	0	0	0
ENSG00000229106	0	0	0
ENSG00000232557	0	0	0
ENSG00000264926	0	0	0
ENSG00000230228	0	0	0
ENSG00000189266	150	0	150
ENSG00000188529	101	6	95
ENSG00000215905	0	0	0
ENSG00000225315	7	24	7
ENSG00000142661	387	1	411
ENSG00000230703	0	1	0
ENSG00000142677	766	4	762
ENSG00000185436	236	4	232
ENSG00000230023	0	0	0
ENSG00000221032	0	0	0
ENSG00000266511	0	0	0
ENSG00000232298	0	0	0
ENSG00000158055	43	0	43
ENSG00000001460	411	7	409
ENSG00000001461	1398	9	1394
ENSG00000117602	634	21	692
ENSG00000266551	2	2	0
ENSG00000264443	1	78	2
ENSG00000184454	261	3	258
ENSG00000227312	3	0	3
ENSG00000239106	0	0	0
ENSG00000133226	3366	18	3348
ENSG00000238986	0	0	0
ENSG00000169504	2473	33	2440
ENSG00000238482	0	0	0
ENSG00000020633	187	0	187
ENSG00000229162	1	0	1
ENSG00000261025	0	0	0
ENSG00000264371	0	0	0
ENSG00000233755	0	0	0
ENSG00000233419	0	0	0
ENSG00000231953	0	0	0
ENSG00000117614	1696	33	1663
ENSG00000117616	1802	14	1790
ENSG00000272432	2	0	2
ENSG00000261349	2	0	2
ENSG00000187010	6	6	0
ENSG00000224183	0	0	0
ENSG00000259984	3	0	3
ENSG00000183726	1569	11	1602
ENSG00000252515	0	0	0
ENSG00000238889	3	3	0
ENSG00000188672	7	40	9
ENSG00000238084	0	0	0
ENSG00000266468	0	0	0
ENSG00000204178	756	7	749
ENSG00000157978	732	3	729
ENSG00000225643	1	0	1
ENSG00000117643	6	0	6
ENSG00000233478	0	0	0
ENSG00000162430	1034	13	1162
ENSG00000255054	0	0	0
ENSG00000228172	3	139	5
ENSG00000117640	732	15	1024
ENSG00000223474	12	31	9
ENSG00000272478	0	0	0
ENSG00000127423	83	35	80
ENSG00000236528	1	99	1
ENSG00000182749	210	3	306
ENSG00000207302	0	0	0
ENSG00000117632	1623	15	1608
ENSG00000229786	0	0	0
ENSG00000223624	0	0	0
ENSG00000264021	0	0	0
ENSG00000266763	0	0	0
ENSG00000158006	863	8	855
ENSG00000207237	0	0	0
ENSG00000252190	2	2	0
ENSG00000252691	0	0	0
ENSG00000158008	0	0	0
ENSG00000158014	0	0	0
ENSG00000158022	0	0	0
ENSG00000265320	0	0	0
ENSG00000175087	295	1	294
ENSG00000197245	0	0	0
ENSG00000142684	11	1	269
ENSG00000236782	1	259	1
ENSG00000142675	1062	9	1053
ENSG00000188782	0	0	0
ENSG00000236155	9	0	9
ENSG00000130695	606	12	594
ENSG00000270733	1	1	0
ENSG00000142669	3001	24	4445
ENSG00000158062	349	1470	350
ENSG00000169442	8	8	3
ENSG00000176092	3929	21	3908
ENSG00000225854	43	43	0
ENSG00000265143	0	0	0
ENSG00000176083	0	0	0
ENSG00000131914	0	0	0
ENSG00000117682	966	13	955
ENSG00000223583	6	2	4
ENSG00000225891	4	3	3
ENSG00000198830	515	35	480
ENSG00000224129	0	0	0
ENSG00000117676	4150	31	4119
ENSG00000238705	1	0	1
ENSG00000243905	0	0	0
ENSG00000252802	0	0	0
ENSG00000229247	0	0	0
ENSG00000238316	0	0	0
ENSG00000235069	0	0	0
ENSG00000260063	7	0	7
ENSG00000117713	2002	6	1996
ENSG00000266138	3	0	3
ENSG00000060642	372	0	372
ENSG00000241188	0	0	0
ENSG00000204160	513	6	507
ENSG00000175793	3796	35	3761
ENSG00000142751	882	6	907
ENSG00000226698	0	31	0
ENSG00000198746	220	3	223
ENSG00000090273	1851	37	1820
ENSG00000131910	143	0	143
ENSG00000175707	647	2	645
ENSG00000172746	2	0	2
ENSG00000224064	1	0	1
ENSG00000225294	0	0	0
ENSG00000253368	1891	5	1886
ENSG00000158246	39	8	31
ENSG00000090020	2905	16	2889
ENSG00000229985	0	0	0
ENSG00000214973	0	0	0
ENSG00000225159	12	0	12
ENSG00000225990	0	0	0
ENSG00000224311	0	0	0
ENSG00000142784	1314	11	1303
ENSG00000252098	0	0	0
ENSG00000243659	0	0	0
ENSG00000186501	579	2	577
ENSG00000206888	0	0	0
ENSG00000241547	3	0	3
ENSG00000142765	2390	16	2374
ENSG00000142733	564	0	564
ENSG00000142748	1	0	1
ENSG00000174950	33	0	33
ENSG00000231207	0	0	0
ENSG00000181773	20	3	17
ENSG00000158195	7655	55	7600
ENSG00000241169	0	0	0
ENSG00000237429	14	1	13
ENSG00000126705	963	4	959
ENSG00000000938	1	0	1
ENSG00000235912	4	0	4
ENSG00000233975	0	0	0
ENSG00000126709	89	0	89
ENSG00000225886	0	0	0
ENSG00000206767	0	0	0
ENSG00000226662	0	0	0
ENSG00000207095	0	0	0
